nu_m2_per_s,U_inf_m_per_s,x_m,Re_x,delta99_m
1e-06,0.1,4.04135338345865,404135.338345865,0.0312772467684343
1e-06,0.1,4.05263157894737,405263.157894737,0.0313208590323815
1e-06,0.1,4.06390977443609,406390.977443609,0.0313644106534635
1e-06,0.1,4.07518796992481,407518.796992481,0.0314079018839508
1e-06,0.1,4.08646616541353,408646.616541353,0.0314513329743695
1e-06,0.1,4.09774436090226,409774.436090226,0.0314947041735185
1e-06,0.1,4.10902255639098,410902.255639098,0.0315380157284859
1e-06,0.1,4.1203007518797,412030.07518797,0.0315812678846655
1e-06,0.1,4.13157894736842,413157.894736842,0.031624460885773
1e-06,0.1,4.14285714285714,414285.714285714,0.031667594973862
1e-06,0.1,4.15413533834587,415413.533834587,0.0317106703893398
1e-06,0.1,4.16541353383459,416541.353383459,0.0317536873709832
1e-06,0.1,4.17669172932331,417669.172932331,0.0317966461559536
1e-06,0.1,4.18796992481203,418796.992481203,0.0318395469798127
1e-06,0.1,4.19924812030075,419924.812030075,0.0318823900765373
1e-06,0.1,4.21052631578947,421052.631578947,0.0319251756785341
1e-06,0.1,4.2218045112782,422180.45112782,0.0319679040166547
1e-06,0.1,4.23308270676692,423308.270676692,0.0320105753202098
1e-06,0.1,4.24436090225564,424436.090225564,0.032053189816984
1e-06,0.1,4.25563909774436,425563.909774436,0.0320957477332495
1e-06,0.1,4.26691729323308,426691.729323308,0.0321382492937803
1e-06,0.1,4.2781954887218,427819.548872181,0.0321806947218663
1e-06,0.1,4.28947368421053,428947.368421053,0.0322230842393266
1e-06,0.1,4.30075187969925,430075.187969925,0.0322654180665232
1e-06,0.1,4.31203007518797,431203.007518797,0.0323076964223744
1e-06,0.1,4.32330827067669,432330.827067669,0.0323499195243679
1e-06,0.1,4.33458646616541,433458.646616541,0.0323920875885742
1e-06,0.1,4.34586466165413,434586.466165414,0.0324342008296589
1e-06,0.1,4.35714285714286,435714.285714286,0.0324762594608959
1e-06,0.1,4.36842105263158,436842.105263158,0.0325182636941798
1e-06,0.1,4.3796992481203,437969.92481203,0.0325602137400385
1e-06,0.1,4.39097744360902,439097.744360902,0.0326021098076455
1e-06,0.1,4.40225563909774,440225.563909774,0.0326439521048319
1e-06,0.1,4.41353383458647,441353.383458647,0.0326857408380985
1e-06,0.1,4.42481203007519,442481.203007519,0.0327274762126278
1e-06,0.1,4.43609022556391,443609.022556391,0.0327691584322958
1e-06,0.1,4.44736842105263,444736.842105263,0.0328107876996832
1e-06,0.1,4.45864661654135,445864.661654135,0.0328523642160875
1e-06,0.1,4.46992481203007,446992.481203008,0.0328938881815338
1e-06,0.1,4.4812030075188,448120.30075188,0.0329353597947864
1e-06,0.1,4.49248120300752,449248.120300752,0.0329767792533597
1e-06,0.1,4.50375939849624,450375.939849624,0.0330181467535293
1e-06,0.1,4.51503759398496,451503.759398496,0.0330594624903427
1e-06,0.1,4.52631578947368,452631.578947368,0.0331007266576303
1e-06,0.1,4.53759398496241,453759.398496241,0.0331419394480157
1e-06,0.1,4.54887218045113,454887.218045113,0.0331831010529264
1e-06,0.1,4.56015037593985,456015.037593985,0.0332242116626039
1e-06,0.1,4.57142857142857,457142.857142857,0.0332652714661144
1e-06,0.1,4.58270676691729,458270.676691729,0.0333062806513586
1e-06,0.1,4.59398496240602,459398.496240602,0.0333472394050819
1e-06,0.1,4.60526315789474,460526.315789474,0.0333881479128842
1e-06,0.1,4.61654135338346,461654.135338346,0.0334290063592296
1e-06,0.1,4.62781954887218,462781.954887218,0.0334698149274566
1e-06,0.1,4.6390977443609,463909.77443609,0.0335105737997871
1e-06,0.1,4.65037593984962,465037.593984962,0.0335512831573363
1e-06,0.1,4.66165413533835,466165.413533835,0.033591943180122
1e-06,0.1,4.67293233082707,467293.233082707,0.0336325540470735
1e-06,0.1,4.68421052631579,468421.052631579,0.0336731159360417
1e-06,0.1,4.69548872180451,469548.872180451,0.0337136290238071
1e-06,0.1,4.70676691729323,470676.691729323,0.0337540934860895
1e-06,0.1,4.71804511278195,471804.511278195,0.0337945094975567
1e-06,0.1,4.72932330827068,472932.330827068,0.0338348772318333
1e-06,0.1,4.7406015037594,474060.15037594,0.0338751968615094
1e-06,0.1,4.75187969924812,475187.969924812,0.0339154685581491
1e-06,0.1,4.76315789473684,476315.789473684,0.0339556924922991
1e-06,0.1,4.77443609022556,477443.609022556,0.0339958688334974
1e-06,0.1,4.78571428571429,478571.428571429,0.0340359977502811
1e-06,0.1,4.79699248120301,479699.248120301,0.0340760794101951
1e-06,0.1,4.80827067669173,480827.067669173,0.0341161139798
1e-06,0.1,4.81954887218045,481954.887218045,0.0341561016246803
1e-06,0.1,4.83082706766917,483082.706766917,0.0341960425094523
1e-06,0.1,4.84210526315789,484210.526315789,0.0342359367977722
1e-06,0.1,4.85338345864662,485338.345864662,0.0342757846523436
1e-06,0.1,4.86466165413534,486466.165413534,0.0343155862349256
1e-06,0.1,4.87593984962406,487593.984962406,0.0343553417063402
1e-06,0.1,4.88721804511278,488721.804511278,0.03439505122648
1e-06,0.1,4.8984962406015,489849.62406015,0.0344347149543155
1e-06,0.1,4.90977443609023,490977.443609023,0.0344743330479031
1e-06,0.1,4.92105263157895,492105.263157895,0.0345139056643917
1e-06,0.1,4.93233082706767,493233.082706767,0.0345534329600303
1e-06,0.1,4.94360902255639,494360.902255639,0.0345929150901755
1e-06,0.1,4.95488721804511,495488.721804511,0.0346323522092981
1e-06,0.1,4.96616541353383,496616.541353384,0.0346717444709904
